mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex,speaker_4_ID,speaker_4_sex,speaker_5_ID,speaker_5_sex
5808-48608-0011_3982-182255-0007_8419-293473-0001_6147-34606-0031_1898-145724-0010,5808.0,M,3982.0,F,8419.0,M,6147.0,F,1898.0,F
5789-70653-0024_6848-252322-0030_7078-271888-0062_5808-48608-0037_8226-274371-0044,5789.0,F,6848.0,M,7078.0,F,5808.0,M,8226.0,M
1355-39947-0095_4898-28461-0067_5463-39173-0044_8063-274112-0024_4014-186176-0029,1355.0,M,4898.0,M,5463.0,M,8063.0,M,4014.0,M
446-123501-0018_1447-130551-0003_6367-65536-0017_3526-175658-0017_8051-295385-0002,446.0,M,1447.0,F,6367.0,M,3526.0,F,8051.0,F
4853-27671-0026_8098-275181-0024_5339-14134-0054_118-121721-0007_7113-86041-0038,4853.0,F,8098.0,M,5339.0,F,118.0,M,7113.0,F
8425-291444-0019_441-128988-0000_39-121914-0010_2182-150130-0023_1447-130552-0005,8425.0,M,441.0,F,39.0,F,2182.0,F,1447.0,F
5339-14134-0068_5678-43303-0038_2182-181173-0017_5022-29405-0010_8838-298546-0018,5339.0,F,5678.0,M,2182.0,F,5022.0,F,8838.0,M
4441-76262-0018_887-123291-0018_4640-19189-0030_5339-14133-0044_911-128684-0038,4441.0,M,887.0,F,4640.0,F,5339.0,F,911.0,M
4267-287369-0003_8095-274345-0008_3486-166424-0032_3879-174923-0018_2817-142380-0025,4267.0,M,8095.0,M,3486.0,M,3879.0,F,2817.0,F
7148-82991-0033_5339-14134-0019_211-122425-0001_2416-152139-0049_4813-248641-0015,7148.0,F,5339.0,F,211.0,F,2416.0,F,4813.0,M
8747-293952-0025_2391-145015-0096_5652-19215-0055_89-219-0012_8629-261140-0019,8747.0,M,2391.0,F,5652.0,F,89.0,F,8629.0,M
4680-16026-0024_6880-216547-0084_7511-102419-0046_1992-141719-0015_5104-33407-0046,4680.0,F,6880.0,M,7511.0,F,1992.0,F,5104.0,M
7190-90542-0011_7264-92310-0029_6272-70168-0000_6367-65536-0043_2196-170379-0008,7190.0,M,7264.0,M,6272.0,F,6367.0,M,2196.0,F
26-495-0016_1088-129236-0016_839-130898-0044_1069-133709-0029_6880-216547-0030,26.0,M,1088.0,F,839.0,M,1069.0,F,6880.0,M
3607-29116-0019_4088-158077-0081_302-123523-0012_2092-145709-0013_5049-25947-0112,3607.0,M,4088.0,F,302.0,F,2092.0,F,5049.0,M
8324-286683-0036_6848-252322-0005_4898-28461-0020_7635-105661-0008_441-128988-0004,8324.0,F,6848.0,M,4898.0,M,7635.0,F,441.0,F
1355-39947-0086_5049-25947-0015_5678-43302-0001_5561-41616-0005_1737-148989-0027,1355.0,M,5049.0,M,5678.0,M,5561.0,F,1737.0,F
7226-86964-0056_1334-135589-0033_405-130894-0003_1235-135887-0010_2893-139310-0021,7226.0,M,1334.0,M,405.0,M,1235.0,M,2893.0,M
3879-173592-0039_6476-96661-0005_40-222-0005_5867-48852-0013_426-122821-0038,3879.0,F,6476.0,F,40.0,F,5867.0,F,426.0,F
1898-145715-0038_27-123349-0055_78-368-0031_2514-149482-0062_8838-298545-0015,1898.0,F,27.0,M,78.0,M,2514.0,M,8838.0,M
2817-142371-0017_5163-18515-0018_4137-11702-0016_460-172359-0088_2436-2476-0040,2817.0,F,5163.0,F,4137.0,F,460.0,M,2436.0,M
2518-154825-0050_8014-112602-0026_87-121553-0023_6925-80680-0054_426-122822-0005,2518.0,M,8014.0,F,87.0,F,6925.0,M,426.0,F
481-123719-0020_3214-167607-0024_6272-70191-0026_2518-154825-0033_5778-12761-0026,481.0,M,3214.0,M,6272.0,F,2518.0,M,5778.0,F
298-126791-0053_8108-280354-0029_3830-12531-0016_1737-142396-0010_1069-133699-0039,298.0,F,8108.0,M,3830.0,M,1737.0,F,1069.0,F
4137-11701-0033_7226-86965-0007_3440-171009-0047_8838-298545-0046_1246-135815-0011,4137.0,F,7226.0,M,3440.0,F,8838.0,M,1246.0,F
4195-17507-0041_7059-88364-0020_6078-54007-0039_5339-14133-0048_7859-102518-0005,4195.0,F,7059.0,F,6078.0,F,5339.0,F,7859.0,F
2196-174172-0034_3699-47246-0010_1594-135914-0063_1867-148436-0025_911-128684-0056,2196.0,F,3699.0,M,1594.0,M,1867.0,M,911.0,M
118-47824-0050_3242-67168-0003_5688-41232-0065_8425-292520-0016_250-142276-0009,118.0,M,3242.0,M,5688.0,F,8425.0,M,250.0,F
1235-135883-0011_3857-182317-0014_1898-145724-0004_5049-25947-0107_248-130652-0021,1235.0,M,3857.0,M,1898.0,F,5049.0,M,248.0,F
8465-246940-0016_4297-13006-0012_2910-131096-0004_2391-145015-0066_26-495-0041,8465.0,F,4297.0,F,2910.0,F,2391.0,F,26.0,M
587-54108-0021_1447-17506-0011_3242-8112-0008_2289-152254-0002_8108-280354-0007,587.0,F,1447.0,F,3242.0,M,2289.0,M,8108.0,M
3374-298026-0029_332-128985-0028_730-360-0026_625-132112-0044_2007-132570-0047,3374.0,M,332.0,M,730.0,F,625.0,M,2007.0,F
322-124147-0049_6476-96661-0006_7794-295947-0004_6078-54013-0012_2952-408-0029,322.0,F,6476.0,F,7794.0,F,6078.0,F,2952.0,M
441-128982-0011_6367-65536-0051_445-123857-0017_3607-29116-0022_5750-100289-0057,441.0,F,6367.0,M,445.0,M,3607.0,M,5750.0,M
587-41611-0014_696-92939-0012_481-123720-0016_3664-178355-0028_2911-7601-0021,587.0,F,696.0,F,481.0,M,3664.0,M,2911.0,M
4297-13006-0016_7447-91187-0024_8088-284756-0094_460-172359-0059_1743-142914-0029,4297.0,F,7447.0,M,8088.0,M,460.0,M,1743.0,M
1502-122619-0049_6209-34600-0009_6078-54007-0013_4297-13006-0019_3982-182255-0021,1502.0,F,6209.0,M,6078.0,F,4297.0,F,3982.0,F
2391-145015-0077_7178-34644-0057_4362-15663-0027_7059-77897-0021_1992-141719-0004,2391.0,F,7178.0,F,4362.0,F,7059.0,F,1992.0,F
374-180298-0039_1098-133695-0048_7059-77897-0030_5393-19218-0061_2196-174172-0007,374.0,M,1098.0,F,7059.0,F,5393.0,F,2196.0,F
3723-171631-0008_8468-295198-0019_8238-283452-0014_1502-122619-0040_289-121652-0006,3723.0,M,8468.0,F,8238.0,F,1502.0,F,289.0,F
839-130898-0055_6925-80680-0040_1737-148989-0034_1723-141149-0067_2764-36619-0030,839.0,M,6925.0,M,1737.0,F,1723.0,M,2764.0,F
6367-65536-0018_332-128985-0063_2136-5147-0009_6454-120342-0030_1116-132847-0037,6367.0,M,332.0,M,2136.0,M,6454.0,M,1116.0,F
3982-182255-0039_5456-62043-0031_5393-19219-0052_2817-142380-0004_7367-86737-0098,3982.0,F,5456.0,M,5393.0,F,2817.0,F,7367.0,M
2092-145706-0064_6081-41998-0043_8468-295198-0013_4406-16882-0050_3879-174923-0007,2092.0,F,6081.0,M,8468.0,F,4406.0,M,3879.0,F
5322-7679-0003_5778-54535-0042_328-129766-0012_8770-295462-0027_7078-271888-0055,5322.0,M,5778.0,F,328.0,F,8770.0,M,7078.0,F
1553-140047-0038_5688-41232-0064_3879-174923-0040_8465-246943-0011_7780-274562-0099,1553.0,F,5688.0,F,3879.0,F,8465.0,F,7780.0,F
2159-179156-0004_839-130898-0093_40-222-0046_8425-292520-0009_5678-43303-0024,2159.0,M,839.0,M,40.0,F,8425.0,M,5678.0,M
163-122947-0097_7780-274562-0050_8088-284756-0092_1841-179183-0035_3242-67153-0027,163.0,M,7780.0,F,8088.0,M,1841.0,F,3242.0,M
5390-24512-0002_5652-19215-0002_4297-13009-0001_5789-57195-0020_1098-133695-0036,5390.0,M,5652.0,F,4297.0,F,5789.0,F,1098.0,F
2182-181173-0009_3240-131232-0016_3982-178459-0009_831-130746-0059_1578-140045-0007,2182.0,F,3240.0,M,3982.0,F,831.0,M,1578.0,F
5104-33406-0003_89-218-0033_2196-174172-0015_198-129977-0017_7800-283493-0028,5104.0,M,89.0,F,2196.0,F,198.0,F,7800.0,F
87-121553-0044_60-121082-0003_5163-18515-0024_2893-139322-0050_3374-298026-0021,87.0,F,60.0,M,5163.0,F,2893.0,M,3374.0,M
4680-16042-0028_4018-103416-0013_5322-7678-0031_8580-287363-0007_4014-186179-0011,4680.0,F,4018.0,M,5322.0,M,8580.0,M,4014.0,M
2952-410-0018_5339-14134-0076_2764-36616-0001_1578-140045-0005_103-1240-0001,2952.0,M,5339.0,F,2764.0,F,1578.0,F,103.0,F
1553-140048-0033_7264-92316-0041_5456-24741-0002_5339-14134-0009_39-121915-0026,1553.0,F,7264.0,M,5456.0,M,5339.0,F,39.0,F
7635-105409-0054_7511-102420-0001_1926-143879-0017_3947-13260-0022_4406-16882-0059,7635.0,F,7511.0,F,1926.0,F,3947.0,F,4406.0,M
909-131044-0004_196-122159-0017_5561-39621-0038_8465-246947-0002_3982-178459-0034,909.0,M,196.0,M,5561.0,F,8465.0,F,3982.0,F
2391-145015-0032_730-359-0039_1926-143879-0045_3242-8112-0006_5703-47212-0004,2391.0,F,730.0,F,1926.0,F,3242.0,M,5703.0,M
3242-67168-0012_6836-61803-0001_7067-76048-0033_6476-96661-0019_6367-74004-0013,3242.0,M,6836.0,M,7067.0,M,6476.0,F,6367.0,M
4267-78186-0000_3235-28452-0002_6147-34606-0027_2518-154825-0010_4018-103416-0020,4267.0,M,3235.0,F,6147.0,F,2518.0,M,4018.0,M
460-172359-0018_1841-179183-0009_426-122822-0016_7367-86737-0009_7190-90543-0021,460.0,M,1841.0,F,426.0,F,7367.0,M,7190.0,M
5322-7679-0007_7780-274562-0048_4813-248638-0027_3259-158083-0085_6454-107462-0036,5322.0,M,7780.0,F,4813.0,M,3259.0,F,6454.0,M
1867-148436-0042_1578-140049-0029_3259-158083-0029_587-41611-0001_250-142276-0059,1867.0,M,1578.0,F,3259.0,F,587.0,F,250.0,F
4297-13006-0009_7859-102518-0016_27-123349-0054_5104-33407-0049_7511-102420-0012,4297.0,F,7859.0,F,27.0,M,5104.0,M,7511.0,F
3607-29116-0031_730-359-0041_1069-133699-0047_2843-152918-0068_1455-134435-0048,3607.0,M,730.0,F,1069.0,F,2843.0,M,1455.0,M
2436-2477-0003_7794-295947-0013_6437-66173-0038_8324-286681-0014_311-124404-0086,2436.0,M,7794.0,F,6437.0,M,8324.0,F,311.0,M
250-142276-0013_3664-11714-0019_78-368-0002_103-1240-0037_3240-131232-0001,250.0,F,3664.0,M,78.0,M,103.0,F,3240.0,M
1235-135883-0044_460-172357-0021_150-132655-0010_4195-17507-0048_2910-131096-0088,1235.0,M,460.0,M,150.0,F,4195.0,F,2910.0,F
8312-279790-0014_6367-65536-0059_7302-86815-0019_6848-76049-0023_7067-76048-0034,8312.0,F,6367.0,M,7302.0,F,6848.0,M,7067.0,M
5339-14134-0013_211-122442-0023_1235-135884-0000_2196-170151-0026_1841-159771-0032,5339.0,F,211.0,F,1235.0,M,2196.0,F,1841.0,F
118-121721-0018_909-131045-0005_5456-62014-0009_6000-86686-0018_3807-4923-0055,118.0,M,909.0,M,5456.0,M,6000.0,F,3807.0,M
426-122819-0021_4853-27670-0025_2817-142371-0016_3242-67168-0021_40-121026-0031,426.0,F,4853.0,F,2817.0,F,3242.0,M,40.0,F
1246-124550-0016_5789-57195-0003_3664-11714-0020_4018-107338-0009_6415-116629-0023,1246.0,F,5789.0,F,3664.0,M,4018.0,M,6415.0,F
441-128988-0033_3436-172162-0031_669-129061-0004_1970-26100-0015_3664-178366-0027,441.0,F,3436.0,M,669.0,F,1970.0,F,3664.0,M
201-127786-0070_4014-186175-0036_2092-145706-0041_7302-86814-0042_4137-11701-0043,201.0,M,4014.0,M,2092.0,F,7302.0,F,4137.0,F
3240-131231-0031_2007-132570-0019_6531-61334-0091_5867-48852-0029_2518-154826-0022,3240.0,M,2007.0,F,6531.0,F,5867.0,F,2518.0,M
6367-74004-0009_403-126855-0009_8425-291444-0005_229-130880-0014_3664-11714-0007,6367.0,M,403.0,F,8425.0,M,229.0,M,3664.0,M
1455-138263-0033_8629-261140-0043_1867-154075-0023_6081-41998-0022_426-122819-0012,1455.0,M,8629.0,M,1867.0,M,6081.0,M,426.0,F
1502-122619-0057_8123-275209-0001_211-122425-0020_4406-16882-0012_3374-298032-0037,1502.0,F,8123.0,F,211.0,F,4406.0,M,3374.0,M
3486-166424-0012_19-227-0001_5867-48852-0109_6078-54007-0027_7447-91187-0050,3486.0,M,19.0,F,5867.0,F,6078.0,F,7447.0,M
233-134440-0016_1355-39947-0055_5808-48608-0019_696-92939-0034_426-122819-0006,233.0,M,1355.0,M,5808.0,M,696.0,F,426.0,F
5322-7679-0024_150-132655-0016_7794-295955-0027_8975-270782-0033_405-130895-0016,5322.0,M,150.0,F,7794.0,F,8975.0,F,405.0,M
254-145458-0009_6925-80680-0035_200-124140-0000_3440-171009-0062_1363-139304-0003,254.0,M,6925.0,M,200.0,F,3440.0,F,1363.0,F
6181-216552-0055_8747-293952-0074_2518-154826-0009_1867-154075-0045_3168-173565-0042,6181.0,M,8747.0,M,2518.0,M,1867.0,M,3168.0,M
3112-9555-0000_4397-15668-0028_2289-152253-0020_78-369-0040_1502-122619-0039,3112.0,F,4397.0,M,2289.0,M,78.0,M,1502.0,F
6385-34669-0008_6476-57446-0007_3440-171009-0082_5456-58161-0020_125-121124-0036,6385.0,F,6476.0,F,3440.0,F,5456.0,M,125.0,F
3982-178459-0004_103-1241-0016_332-128985-0036_2416-152139-0019_6019-3185-0006,3982.0,F,103.0,F,332.0,M,2416.0,F,6019.0,M
8747-293952-0080_6531-61334-0003_40-222-0004_3982-182255-0001_1737-142396-0013,8747.0,M,6531.0,F,40.0,F,3982.0,F,1737.0,F
8419-286667-0003_2911-7601-0008_307-127540-0015_211-122442-0083_2182-150130-0019,8419.0,M,2911.0,M,307.0,M,211.0,F,2182.0,F
5463-39174-0034_5789-57195-0000_4441-76250-0036_4788-91208-0031_6081-41997-0012,5463.0,M,5789.0,F,4441.0,M,4788.0,M,6081.0,M
328-129766-0067_3440-171009-0068_5163-39921-0026_8063-274112-0008_1970-28415-0010,328.0,F,3440.0,F,5163.0,F,8063.0,M,1970.0,F
6385-34669-0013_7505-258958-0003_6437-66173-0008_32-21631-0001_8975-270782-0111,6385.0,F,7505.0,M,6437.0,M,32.0,F,8975.0,F
40-121026-0014_5339-14134-0022_2182-181173-0007_6385-34669-0011_405-130894-0002,40.0,F,5339.0,F,2182.0,F,6385.0,F,405.0,M
2182-181183-0028_89-219-0057_887-123290-0005_4195-186238-0003_6880-216547-0002,2182.0,F,89.0,F,887.0,F,4195.0,F,6880.0,M
6272-70171-0019_7148-82991-0011_441-128982-0024_3947-13262-0009_1069-133709-0005,6272.0,F,7148.0,F,441.0,F,3947.0,F,1069.0,F
7059-77900-0014_3699-19402-0010_3723-171115-0001_27-124992-0053_481-123720-0015,7059.0,F,3699.0,M,3723.0,M,27.0,M,481.0,M
5867-48852-0059_8747-293952-0064_3235-28452-0009_1841-150351-0018_4018-107312-0019,5867.0,F,8747.0,M,3235.0,F,1841.0,F,4018.0,M
1594-135914-0007_3982-182255-0023_625-132118-0021_5561-41616-0033_4481-17498-0004,1594.0,M,3982.0,F,625.0,M,5561.0,F,4481.0,F
150-126107-0001_5514-19192-0005_3440-171006-0026_730-360-0004_7367-86737-0023,150.0,F,5514.0,F,3440.0,F,730.0,F,7367.0,M
6064-300880-0036_5703-47198-0054_1363-139304-0022_196-122152-0025_125-121342-0045,6064.0,F,5703.0,M,1363.0,F,196.0,M,125.0,F
3214-167606-0003_118-47824-0040_7302-86814-0028_311-124404-0001_1624-142933-0009,3214.0,M,118.0,M,7302.0,F,311.0,M,1624.0,M
4441-76262-0010_831-130746-0060_2391-145015-0025_8063-274112-0033_19-227-0015,4441.0,M,831.0,M,2391.0,F,8063.0,M,19.0,F
5652-39938-0066_3112-9555-0029_8465-246942-0016_3857-182315-0026_201-122255-0003,5652.0,F,3112.0,F,8465.0,F,3857.0,M,201.0,M
1034-121119-0061_6925-80680-0011_1235-135884-0016_7078-271888-0023_1743-142912-0002,1034.0,M,6925.0,M,1235.0,M,7078.0,F,1743.0,M
4195-186238-0021_625-132112-0031_4788-91208-0032_6385-220959-0043_2952-408-0008,4195.0,F,625.0,M,4788.0,M,6385.0,F,2952.0,M
1235-135887-0026_6000-86686-0017_6848-252322-0029_5339-14134-0020_405-130895-0004,1235.0,M,6000.0,F,6848.0,M,5339.0,F,405.0,M
7226-86965-0018_1116-132851-0005_8123-275193-0007_163-122947-0010_8238-274553-0018,7226.0,M,1116.0,F,8123.0,F,163.0,M,8238.0,F
1737-146161-0015_332-128985-0025_5778-12761-0013_8465-246943-0007_2691-156745-0042,1737.0,F,332.0,M,5778.0,F,8465.0,F,2691.0,F
39-121915-0007_2182-181173-0019_4297-13009-0013_3807-4955-0037_481-123720-0028,39.0,F,2182.0,F,4297.0,F,3807.0,M,481.0,M
2196-170379-0010_1867-154071-0044_7517-100437-0025_6415-111615-0009_8226-274369-0043,2196.0,F,1867.0,M,7517.0,F,6415.0,F,8226.0,M
254-145458-0017_6081-41997-0021_6476-96661-0026_298-126791-0040_7067-76047-0045,254.0,M,6081.0,M,6476.0,F,298.0,F,7067.0,M
4680-16041-0006_1926-147987-0018_3486-166424-0013_5049-25947-0098_587-54108-0054,4680.0,F,1926.0,F,3486.0,M,5049.0,M,587.0,F
1578-6379-0028_3983-5331-0026_5393-19219-0016_8609-262281-0016_6147-34606-0020,1578.0,F,3983.0,F,5393.0,F,8609.0,M,6147.0,F
7800-283478-0018_8088-284756-0093_7402-90848-0036_8226-274369-0014_5339-14134-0067,7800.0,F,8088.0,M,7402.0,M,8226.0,M,5339.0,F
8014-280382-0007_1898-145724-0036_1578-140045-0018_1263-138246-0005_5463-39173-0043,8014.0,F,1898.0,F,1578.0,F,1263.0,F,5463.0,M
3857-182315-0005_32-4137-0027_2007-132570-0057_6476-57446-0023_8088-284756-0028,3857.0,M,32.0,F,2007.0,F,6476.0,F,8088.0,M
481-123720-0003_125-121124-0009_3807-4955-0039_4406-16882-0009_60-121082-0061,481.0,M,125.0,F,3807.0,M,4406.0,M,60.0,M
302-123516-0007_250-140277-0000_6019-3185-0005_2910-131096-0026_8580-287364-0042,302.0,F,250.0,F,6019.0,M,2910.0,F,8580.0,M
1926-147987-0026_2836-5354-0016_27-124992-0004_2182-181183-0025_4267-287369-0006,1926.0,F,2836.0,F,27.0,M,2182.0,F,4267.0,M
6147-34607-0014_6818-68772-0030_8088-284756-0057_7402-90848-0021_3947-13260-0044,6147.0,F,6818.0,F,8088.0,M,7402.0,M,3947.0,F
5778-54535-0005_1963-147036-0007_1034-121119-0067_374-180299-0019_4830-25898-0053,5778.0,F,1963.0,F,1034.0,M,374.0,M,4830.0,M
7635-105409-0006_6437-66172-0031_3526-175658-0019_6081-41997-0031_198-129977-0001,7635.0,F,6437.0,M,3526.0,F,6081.0,M,198.0,F
2159-179157-0032_5339-14134-0041_4481-17498-0048_26-495-0023_1334-135589-0079,2159.0,M,5339.0,F,4481.0,F,26.0,M,1334.0,M
7190-90542-0076_87-121553-0076_7402-90848-0006_4018-107312-0016_8098-278278-0004,7190.0,M,87.0,F,7402.0,M,4018.0,M,8098.0,M
200-124140-0020_1455-134435-0030_1034-121119-0060_87-121553-0052_8226-274369-0020,200.0,F,1455.0,M,1034.0,M,87.0,F,8226.0,M
27-123349-0019_6818-68772-0034_5022-29411-0024_5778-12761-0019_1723-141149-0076,27.0,M,6818.0,F,5022.0,F,5778.0,F,1723.0,M
60-121082-0056_5703-47198-0006_7517-100429-0011_911-130578-0013_6531-61334-0085,60.0,M,5703.0,M,7517.0,F,911.0,M,6531.0,F
5022-29405-0035_1723-141149-0022_2391-145015-0120_4680-16026-0038_6415-100596-0021,5022.0,F,1723.0,M,2391.0,F,4680.0,F,6415.0,F
8063-274116-0017_7190-90543-0020_1447-130550-0005_6563-285357-0014_5390-24512-0028,8063.0,M,7190.0,M,1447.0,F,6563.0,M,5390.0,M
6415-100596-0029_6818-76332-0022_7794-295947-0044_7278-104730-0036_5808-48608-0038,6415.0,F,6818.0,F,7794.0,F,7278.0,M,5808.0,M
2182-150130-0035_2691-156755-0032_1040-133433-0044_2514-149482-0025_5322-7680-0010,2182.0,F,2691.0,F,1040.0,M,2514.0,M,5322.0,M
4018-103416-0022_1088-134315-0000_5561-39621-0025_6078-54007-0020_7859-102518-0004,4018.0,M,1088.0,F,5561.0,F,6078.0,F,7859.0,F
5322-7678-0023_302-123523-0027_5049-25947-0030_3436-172171-0048_3723-171115-0013,5322.0,M,302.0,F,5049.0,M,3436.0,M,3723.0,M
6836-76549-0029_1553-140047-0048_1116-132847-0032_8312-279791-0020_4340-15220-0056,6836.0,M,1553.0,F,1116.0,F,8312.0,F,4340.0,F
289-121665-0008_5789-57158-0021_6367-74004-0000_1447-17506-0015_1081-125237-0014,289.0,F,5789.0,F,6367.0,M,1447.0,F,1081.0,M
4340-15220-0029_307-127535-0031_5750-35690-0022_226-122538-0034_8063-274112-0001,4340.0,F,307.0,M,5750.0,M,226.0,F,8063.0,M
8975-270782-0057_3723-171631-0021_7367-86737-0045_3486-166446-0012_1898-145702-0009,8975.0,F,3723.0,M,7367.0,M,3486.0,M,1898.0,F
60-121082-0033_8226-274371-0019_8088-284756-0081_4267-72637-0021_911-128684-0033,60.0,M,8226.0,M,8088.0,M,4267.0,M,911.0,M
3807-4923-0042_6078-54007-0019_7264-92314-0006_1992-141719-0047_8312-279790-0031,3807.0,M,6078.0,F,7264.0,M,1992.0,F,8312.0,F
2843-152918-0029_6836-76549-0025_8014-112586-0015_5652-39938-0001_4014-186176-0016,2843.0,M,6836.0,M,8014.0,F,5652.0,F,4014.0,M
5049-25947-0024_8838-298546-0024_201-127786-0076_3242-67153-0028_839-130898-0077,5049.0,M,8838.0,M,201.0,M,3242.0,M,839.0,M
2436-2477-0010_3486-166424-0004_8629-261140-0015_2182-181173-0024_8312-279790-0021,2436.0,M,3486.0,M,8629.0,M,2182.0,F,8312.0,F
8770-295462-0041_6147-34605-0010_5561-41615-0024_3259-158083-0100_3664-178355-0017,8770.0,M,6147.0,F,5561.0,F,3259.0,F,3664.0,M
7511-102419-0038_7278-91083-0014_460-172359-0038_3486-166424-0066_5867-48852-0068,7511.0,F,7278.0,M,460.0,M,3486.0,M,5867.0,F
625-132118-0016_332-128985-0049_5163-39921-0047_5688-15787-0040_87-121553-0049,625.0,M,332.0,M,5163.0,F,5688.0,F,87.0,F
3982-182255-0000_7402-90848-0034_4898-28461-0015_4051-11218-0047_7780-274562-0094,3982.0,F,7402.0,M,4898.0,M,4051.0,F,7780.0,F
4397-15668-0038_1594-135914-0084_3526-176653-0030_307-127540-0031_7148-7763-0015,4397.0,M,1594.0,M,3526.0,F,307.0,M,7148.0,F
89-218-0000_7302-86815-0084_1970-28415-0037_2952-407-0003_5022-29405-0027,89.0,F,7302.0,F,1970.0,F,2952.0,M,5022.0,F
6000-55211-0041_7517-100442-0005_3723-171115-0040_322-124147-0080_3259-158083-0110,6000.0,F,7517.0,F,3723.0,M,322.0,F,3259.0,F
4051-11218-0023_5789-57158-0033_32-21625-0003_328-129766-0011_7078-271888-0009,4051.0,F,5789.0,F,32.0,F,328.0,F,7078.0,F
298-126791-0023_83-9960-0037_60-121082-0075_4680-16026-0022_405-130894-0006,298.0,F,83.0,F,60.0,M,4680.0,F,405.0,M
150-132655-0011_6818-68772-0041_5808-48608-0051_3240-131231-0066_831-130739-0057,150.0,F,6818.0,F,5808.0,M,3240.0,M,831.0,M
445-123857-0013_3259-158083-0063_3168-173565-0026_5322-7679-0015_39-121914-0054,445.0,M,3259.0,F,3168.0,M,5322.0,M,39.0,F
1334-135589-0101_307-127539-0041_587-54108-0055_2893-139322-0011_5049-25947-0023,1334.0,M,307.0,M,587.0,F,2893.0,M,5049.0,M
5678-43303-0023_3857-180923-0025_1594-135914-0049_412-126975-0068_8465-246947-0010,5678.0,M,3857.0,M,1594.0,M,412.0,M,8465.0,F
1578-6379-0018_3807-4923-0013_2436-2476-0002_2391-145015-0084_5163-18515-0042,1578.0,F,3807.0,M,2436.0,M,2391.0,F,5163.0,F
4297-13009-0058_3857-180923-0008_2817-142380-0020_7447-91186-0010_3112-9555-0058,4297.0,F,3857.0,M,2817.0,F,7447.0,M,3112.0,F
5514-19193-0013_445-123860-0003_8468-295198-0025_7794-295947-0016_307-127535-0042,5514.0,F,445.0,M,8468.0,F,7794.0,F,307.0,M
2910-131096-0003_211-122425-0038_201-127786-0002_7635-105661-0022_7178-34645-0006,2910.0,F,211.0,F,201.0,M,7635.0,F,7178.0,F
2843-152918-0089_481-123720-0006_5456-62043-0026_1455-138263-0050_1069-133699-0040,2843.0,M,481.0,M,5456.0,M,1455.0,M,1069.0,F
2436-2476-0016_4481-17499-0004_2764-36616-0035_6529-62554-0045_226-131532-0024,2436.0,M,4481.0,F,2764.0,F,6529.0,M,226.0,F
332-128985-0067_6385-34669-0005_6563-63821-0013_5322-7678-0011_2136-5147-0000,332.0,M,6385.0,F,6563.0,M,5322.0,M,2136.0,M
7794-295955-0030_911-128684-0045_1594-135914-0114_6818-76332-0028_887-123289-0016,7794.0,F,911.0,M,1594.0,M,6818.0,F,887.0,F
8425-292520-0025_4137-11702-0044_198-129977-0015_7447-91186-0006_5808-48608-0032,8425.0,M,4137.0,F,198.0,F,7447.0,M,5808.0,M
5456-58161-0002_6081-41997-0038_6019-3185-0048_1992-141719-0012_6415-116629-0028,5456.0,M,6081.0,M,6019.0,M,1992.0,F,6415.0,F
8095-274345-0024_3486-166446-0023_6064-56168-0015_7402-59171-0035_39-121916-0005,8095.0,M,3486.0,M,6064.0,F,7402.0,M,39.0,F
7148-82991-0013_3440-171009-0079_1246-135815-0019_3374-298032-0026_163-122947-0049,7148.0,F,3440.0,F,1246.0,F,3374.0,M,163.0,M
6848-252323-0013_322-124147-0031_3214-167602-0004_5322-7679-0016_7635-105409-0048,6848.0,M,322.0,F,3214.0,M,5322.0,M,7635.0,F
8095-274345-0029_6836-61804-0038_4088-158079-0013_8838-298545-0027_118-121721-0000,8095.0,M,6836.0,M,4088.0,F,8838.0,M,118.0,M
4362-15663-0050_2007-149877-0044_3242-8112-0004_696-92939-0025_2159-179154-0026,4362.0,F,2007.0,F,3242.0,M,696.0,F,2159.0,M
7447-91186-0036_1502-122619-0017_4441-76250-0009_3436-172171-0056_5789-57195-0008,7447.0,M,1502.0,F,4441.0,M,3436.0,M,5789.0,F
4853-29413-0006_2007-132570-0010_6529-62556-0027_403-126855-0006_8419-293473-0011,4853.0,F,2007.0,F,6529.0,M,403.0,F,8419.0,M
2136-5140-0028_3235-28433-0046_403-128339-0012_887-123291-0028_2952-410-0009,2136.0,M,3235.0,F,403.0,F,887.0,F,2952.0,M
2196-170151-0016_163-122947-0064_4088-158077-0058_839-130898-0047_7190-90542-0045,2196.0,F,163.0,M,4088.0,F,839.0,M,7190.0,M
322-124146-0008_5339-14133-0049_163-122947-0003_6181-216552-0013_1246-124548-0030,322.0,F,5339.0,F,163.0,M,6181.0,M,1246.0,F
201-127786-0019_2007-132570-0012_5750-35690-0020_27-123349-0038_669-129061-0012,201.0,M,2007.0,F,5750.0,M,27.0,M,669.0,F
1898-145715-0025_4397-15668-0004_5867-48852-0088_5104-33406-0002_78-369-0000,1898.0,F,4397.0,M,5867.0,F,5104.0,M,78.0,M
7113-86041-0056_125-121342-0005_229-130880-0078_2159-179157-0006_7780-274562-0005,7113.0,F,125.0,F,229.0,M,2159.0,M,7780.0,F
